campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status
IND-CMP-10674,Swiggy,Independence Day Sale,E-commerce,YouTube,Lucknow,Rajasthan,2025-05-17,2025-06-27,594390.0,606949,574957,22191,2052,4563648,Priya Nair,Completed
IND-CMP-10144,Swiggy,Republic Day Offer,E-commerce,WhatsApp,Chandigarh,Rajasthan,2025-05-12,2025-05-25,1214044.0,855799,527403,75407,13335,58327290,Rahul Sharma,Active
IND-CMP-10656,Uber India,Diwali Campaign,FinTech,YouTube,Ahmedabad,Madhya Pradesh,2025-09-06,2025-10-17,751580.0,543828,902565,152390,24063,77699427,Amit Verma,Paused
IND-CMP-10987,MakeMyTrip,Diwali Campaign,Retail,Google Ads,Kolkata,Punjab,2025-01-08,2025-01-25,1014757.0,656199,701378,43622,4028,17924600,Neha Kapoor,Paused
IND-CMP-10610,Swiggy,Diwali Campaign,Travel,Instagram,Hyderabad,Andhra Pradesh,2025-09-20,2025-10-25,1468690.0,993621,446793,70723,10099,37053231,Amit Verma,Paused
IND-CMP-10734,Nykaa,Diwali Campaign,EdTech,Instagram,Patna,Rajasthan,2025-06-20,2025-06-29,283373.0,267873,622645,42840,6985,33234630,Priya Nair,Completed
IND-CMP-10056,Paytm,End of Season Sale,FinTech,YouTube,Lucknow,Rajasthan,2025-10-08,2025-11-16,375404.0,300761,1244383,161859,9293,44708623,Neha Kapoor,Completed
IND-CMP-10103,Amazon India,Back to School,Healthcare,Email,Visakhapatnam,Bihar,2025-10-02,2025-11-02,873657.0,827519,1145722,220557,24027,60115554,Amit Verma,Paused
IND-CMP-10673,Ola,Festive Sale,Travel,LinkedIn,Indore,Maharashtra,2025-07-12,2025-07-28,1214177.0,934153,1769165,165245,12862,9427846,Amit Verma,Paused
IND-CMP-10387,Meesho,Back to School,Healthcare,Email,Chandigarh,Haryana,2025-07-25,2025-08-01,1467750.0,1325576,1394373,17847,3392,7591296,Karthik Iyer,Completed
IND-CMP-10829,Amazon India,Back to School,E-commerce,YouTube,Delhi,Haryana,2025-10-07,2025-11-07,1334219.0,969214,1855948,153513,20968,43592472,Amit Verma,Completed
IND-CMP-10405,Byju's,Back to School,Retail,YouTube,Ahmedabad,Haryana,2025-03-03,2025-03-22,164311.0,145744,427835,47497,2023,5846470,Neha Kapoor,Active
IND-CMP-10842,Flipkart,Summer Offer,FinTech,Instagram,Kochi,Haryana,2025-07-26,2025-08-31,875321.0,953578,1543353,3972,620,2183640,Vikram Patel,Completed
IND-CMP-10323,PhonePe,Republic Day Offer,Retail,Facebook Ads,Kolkata,Gujarat,2025-08-20,2025-09-04,1189201.0,1093337,125304,21633,4162,8024336,Anjali Mehta,Active
IND-CMP-10547,Tata 1mg,End of Season Sale,Healthcare,Email,Coimbatore,Rajasthan,2025-05-08,2025-05-21,961422.0,761499,1248468,122804,22302,41972364,Pooja Singh,Paused
IND-CMP-10574,Nykaa,New Launch,Healthcare,Instagram,Kolkata,Karnataka,2025-05-05,2025-06-10,523691.0,440011,1937231,23075,4565,6715115,Pooja Singh,Paused
IND-CMP-10299,Swiggy,Flash Sale,Travel,LinkedIn,Nagpur,Haryana,2025-09-23,2025-10-08,1431412.0,1551926,1610718,119709,6061,19425505,Amit Verma,Active
IND-CMP-10338,Paytm,Republic Day Offer,Real Estate,LinkedIn,Lucknow,Tamil Nadu,2025-02-15,2025-03-04,950811.0,894348,875378,128484,1572,4201956,Vikram Patel,Active
IND-CMP-10412,MakeMyTrip,Republic Day Offer,EdTech,LinkedIn,Bhopal,Karnataka,2025-08-20,2025-09-12,669989.0,447400,165529,11802,542,2145778,Rohit Gupta,Completed
IND-CMP-10392,Zomato,Independence Day Sale,Healthcare,WhatsApp,Lucknow,Gujarat,2025-02-21,2025-03-23,535231.0,355404,1040347,173169,12949,37668641,Priya Nair,Active
IND-CMP-10448,Ajio,Flash Sale,FinTech,Email,Coimbatore,Gujarat,2025-03-26,2025-04-09,1251938.0,1000881,1630262,50193,4350,3371250,Neha Kapoor,Completed
IND-CMP-10627,PhonePe,Republic Day Offer,Retail,Google Ads,Visakhapatnam,Telangana,2025-06-24,2025-08-08,1352055.0,1187423,1624312,232215,27353,92617258,Vikram Patel,Active
IND-CMP-10344,BigBasket,Independence Day Sale,Retail,Instagram,Indore,Uttar Pradesh,2025-05-13,2025-06-15,73075.0,45169,1773785,298837,39423,44981643,Neha Kapoor,Paused
IND-CMP-10450,MakeMyTrip,Republic Day Offer,Retail,WhatsApp,Noida,Madhya Pradesh,2025-05-06,2025-06-18,1025575.0,747378,1013070,11634,2126,8893058,Rohit Gupta,Active
IND-CMP-10478,Paytm,End of Season Sale,Healthcare,WhatsApp,Lucknow,Telangana,2025-02-08,2025-03-24,861757.0,522605,1690794,217730,8767,8179611,Pooja Singh,Active
IND-CMP-10065,Byju's,Flash Sale,Travel,Google Ads,Noida,Haryana,2025-02-09,2025-03-25,902414.0,544371,977035,131690,25062,109170072,Vikram Patel,Active
IND-CMP-10534,Ajio,Independence Day Sale,EdTech,Facebook Ads,Ahmedabad,Uttar Pradesh,2025-09-07,2025-10-08,123312.0,128246,855778,141494,1583,5591156,Priya Nair,Paused
IND-CMP-10335,Ola,Diwali Campaign,Healthcare,Email,Chennai,Rajasthan,2025-02-27,2025-03-10,613937.0,666264,1087451,47377,6728,24294808,Vikram Patel,Completed
IND-CMP-10824,Amazon India,Summer Offer,Travel,YouTube,Noida,Rajasthan,2025-05-11,2025-05-28,,1375304,1077430,203938,17112,52088928,Rohit Gupta,Active
IND-CMP-10913,PhonePe,Flash Sale,FinTech,Email,Chennai,Bihar,2025-04-29,2025-05-16,1482037.0,1289660,1650067,18604,746,682590,,Completed
IND-CMP-10876,Paytm,Diwali Campaign,E-commerce,Facebook Ads,Bangalore,West Bengal,2025-08-08,2025-08-20,497973.0,515930,398160,43288,3038,13163654,Amit Verma,Active
IND-CMP-10085,Uber India,Festive Sale,Healthcare,Google Ads,Ahmedabad,Karnataka,2025-03-18,2025-04-12,170250.0,179458,175386,17977,2896,11042448,Pooja Singh,Paused
IND-CMP-10799,Nykaa,Republic Day Offer,Travel,Instagram,Delhi,Karnataka,2025-07-08,2025-08-21,382555.0,299137,1456499,237959,20343,6591132,Sneha Reddy,Active
IND-CMP-10582,Flipkart,Back to School,Retail,YouTube,Visakhapatnam,Rajasthan,2025-04-29,2025-05-11,444109.0,336624,1964157,262720,17838,60791904,Rahul Sharma,Active
IND-CMP-10199,Byju's,Festive Sale,Real Estate,Instagram,Bhopal,Bihar,2025-03-25,2025-04-12,919126.0,1039690,1129332,205280,34693,15611850,Amit Verma,Completed
IND-CMP-10648,Ola,Republic Day Offer,Travel,Google Ads,Patna,Haryana,2025-02-19,2025-03-09,452957.0,347506,1331592,179491,516,2000532,Sneha Reddy,Active
IND-CMP-10773,Swiggy,Back to School,Real Estate,WhatsApp,,Maharashtra,2025-09-13,2025-10-21,147882.0,138951,1777840,185674,4442,6076656,Vikram Patel,Completed
IND-CMP-10595,Ola,Diwali Campaign,Retail,WhatsApp,Ahmedabad,Delhi,2025-10-24,2025-11-03,897225.0,594946,216434,4379,186,110484,Pooja Singh,Paused
IND-CMP-10275,BigBasket,Summer Offer,EdTech,LinkedIn,Pune,Uttar Pradesh,2025-05-04,2025-06-08,881089.0,864656,1112614,74044,9513,40392198,Rohit Gupta,Active
IND-CMP-10152,Meesho,New Launch,EdTech,Instagram,Chandigarh,Maharashtra,2025-10-22,2025-12-04,139993.0,85805,528729,72288,1022,4298532,Pooja Singh,Paused
IND-CMP-10401,Ola,Diwali Campaign,E-commerce,Instagram,Lucknow,Maharashtra,2025-08-11,2025-08-27,114584.0,86979,1239034,84382,9551,19980692,Vikram Patel,Active
IND-CMP-10532,Byju's,Independence Day Sale,EdTech,LinkedIn,Kolkata,Kerala,2025-08-28,2025-09-29,750463.0,790527,1859109,186351,34896,86576976,Amit Verma,Paused
IND-CMP-10414,Flipkart,New Launch,Real Estate,Email,Bangalore,Haryana,2025-02-25,2025-03-18,418091.0,309525,639398,106856,5484,15333264,Amit Verma,Completed
IND-CMP-10442,Zomato,New Launch,EdTech,LinkedIn,Surat,Tamil Nadu,2025-07-20,2025-08-29,336304.0,349571,1438454,223503,8742,26208516,Pooja Singh,Active
IND-CMP-10896,Flipkart,New Launch,EdTech,Instagram,Surat,Gujarat,2025-06-10,2025-07-11,245202.0,219489,468911,33163,5470,25090890,Anjali Mehta,Active
IND-CMP-10635,Ajio,Republic Day Offer,E-commerce,LinkedIn,Nagpur,Punjab,2025-02-15,2025-02-22,285014.0,230953,626191,105945,6632,2858392,Anjali Mehta,Paused
IND-CMP-10961,Meesho,New Launch,Retail,WhatsApp,Nagpur,Telangana,2025-07-16,2025-08-02,918820.0,825478,1264457,148029,29516,137869236,Rohit Gupta,Paused
IND-CMP-10690,Meesho,Diwali Campaign,Travel,Google Ads,Patna,Telangana,2025-06-01,2025-07-01,775630.0,752640,1283408,14143,1610,3395490,Priya Nair,Active
IND-CMP-10787,Uber India,New Launch,FinTech,Instagram,Noida,Bihar,2025-07-03,2025-08-16,768368.0,586046,1092635,176439,29054,67550550,Pooja Singh,Paused
IND-CMP-10348,MakeMyTrip,Summer Offer,E-commerce,Google Ads,Noida,Telangana,2025-02-19,2025-03-01,567361.0,502999,1489651,76545,7591,20913205,Vikram Patel,Paused
IND-CMP-10307,BigBasket,Back to School,FinTech,Instagram,Noida,Bihar,2025-03-13,2025-04-01,1324333.0,1297458,397612,60600,4035,4914630,Rohit Gupta,Active
IND-CMP-10352,Nykaa,Festive Sale,Retail,WhatsApp,Pune,Haryana,2025-08-15,2025-09-24,1403797.0,1134042,242646,16406,2943,8040276,Amit Verma,Active
IND-CMP-10468,Ajio,Independence Day Sale,Healthcare,Instagram,Nagpur,Delhi,2025-09-16,2025-10-15,742390.0,445561,1177187,19993,449,414427,Neha Kapoor,Completed
IND-CMP-10061,Nykaa,Diwali Campaign,Healthcare,YouTube,Chandigarh,Haryana,2025-01-27,2025-03-02,639182.0,587833,165043,24050,209,958683,Vikram Patel,Paused
IND-CMP-10150,Meesho,Back to School,EdTech,Instagram,Lucknow,Uttar Pradesh,2025-01-13,2025-02-25,620705.0,709912,461790,72309,5443,14151800,Neha Kapoor,Active
IND-CMP-10050,Meesho,New Launch,FinTech,LinkedIn,Chennai,Maharashtra,2025-09-05,2025-10-06,1447841.0,963040,1133263,12261,876,2745384,Anjali Mehta,Completed
IND-CMP-10706,Flipkart,Back to School,Healthcare,Google Ads,,Kerala,2025-09-10,2025-09-21,1112131.0,1135719,1022932,179001,11944,34267336,Pooja Singh,Completed
IND-CMP-10762,Paytm,Independence Day Sale,Retail,WhatsApp,Bangalore,Bihar,2025-03-17,2025-04-04,388170.0,366931,1478423,181619,28883,64322441,Amit Verma,Completed
IND-CMP-10989,Ajio,Independence Day Sale,E-commerce,WhatsApp,Delhi,West Bengal,2025-02-09,2025-03-20,1205851.0,1031789,426447,82821,10664,12615512,Priya Nair,Completed
IND-CMP-10860,PhonePe,Diwali Campaign,Real Estate,YouTube,Indore,Tamil Nadu,2025-07-12,2025-07-23,779364.0,531660,1748163,161963,7267,4607278,Neha Kapoor,Active
IND-CMP-10812,Nykaa,Summer Offer,E-commerce,Facebook Ads,Kochi,Andhra Pradesh,2025-10-28,2025-12-05,1036656.0,660966,1998488,183176,25403,119343294,,Active
IND-CMP-10378,Byju's,End of Season Sale,FinTech,YouTube,Visakhapatnam,Telangana,2025-04-21,2025-05-03,1147230.0,771213,1872006,104877,8392,29959440,Sneha Reddy,Paused
IND-CMP-10349,PhonePe,Festive Sale,E-commerce,LinkedIn,Bangalore,Haryana,2025-07-01,2025-07-23,549272.0,345242,288325,30787,4238,1856244,Priya Nair,Completed
IND-CMP-10204,Uber India,End of Season Sale,Real Estate,Email,Patna,Bihar,2025-03-28,2025-04-09,542429.0,548291,1339611,203704,19815,94220325,Rohit Gupta,Completed
IND-CMP-10187,Ola,Summer Offer,FinTech,WhatsApp,Surat,Andhra Pradesh,2025-10-02,2025-10-21,188050.0,164008,1810513,198240,30022,81689862,Anjali Mehta,Completed
IND-CMP-10704,Uber India,Back to School,E-commerce,Facebook Ads,Kolkata,Telangana,2025-10-09,2025-11-06,869058.0,817473,932394,68155,9172,32762384,Karthik Iyer,Active
IND-CMP-10862,Flipkart,End of Season Sale,Real Estate,Google Ads,Kochi,Delhi,2025-06-04,2025-07-11,1253797.0,1420191,1305995,7894,1343,4144498,Anjali Mehta,Active
IND-CMP-10537,Meesho,New Launch,Retail,Instagram,Bhopal,Andhra Pradesh,2025-01-30,2025-03-03,1228548.0,1043118,476463,18162,476,2061080,Priya Nair,Paused
IND-CMP-10067,Paytm,Republic Day Offer,Travel,Google Ads,Visakhapatnam,Delhi,2025-06-27,2025-07-16,938576.0,762494,1591355,199674,10952,9988224,Rohit Gupta,Active
IND-CMP-10175,Ajio,End of Season Sale,Retail,WhatsApp,Coimbatore,Karnataka,2025-03-05,2025-03-18,1177628.0,995625,364867,12201,1597,3257880,Karthik Iyer,Paused
IND-CMP-10222,Ajio,End of Season Sale,FinTech,Instagram,Hyderabad,West Bengal,2025-09-10,2025-10-06,1201074.0,1320607,1233198,185960,28567,73331489,Karthik Iyer,Completed
IND-CMP-10601,Meesho,Back to School,Travel,WhatsApp,Delhi,Andhra Pradesh,2025-09-11,2025-10-18,1286432.0,1472447,1634530,126459,8390,26831220,Amit Verma,Completed
IND-CMP-10327,Byju's,Flash Sale,FinTech,Instagram,Chandigarh,Punjab,2025-04-27,2025-05-13,920571.0,813562,1205120,187741,24699,12300102,Pooja Singh,Paused
IND-CMP-10858,Nykaa,Summer Offer,EdTech,YouTube,Pune,Delhi,2025-06-29,2025-07-21,1426495.0,1020725,565137,11064,792,830016,Anjali Mehta,Completed
IND-CMP-10514,Swiggy,Summer Offer,Real Estate,Facebook Ads,Kolkata,Tamil Nadu,2025-01-04,2025-02-11,1405029.0,1115909,1161167,201117,18860,23405260,Amit Verma,Completed
IND-CMP-10955,Swiggy,Back to School,FinTech,Email,Indore,West Bengal,2025-04-02,2025-05-17,1410779.0,1179060,516982,85077,3744,16986528,Sneha Reddy,Paused
IND-CMP-10924,Ola,New Launch,Real Estate,YouTube,Lucknow,West Bengal,2025-05-16,2025-05-24,332663.0,307766,349809,46243,8603,15201501,Pooja Singh,Active
IND-CMP-10871,Ajio,Back to School,FinTech,YouTube,Surat,Maharashtra,2025-06-28,2025-08-05,1158463.0,1257431,1943877,170637,29591,26365581,Amit Verma,Paused
IND-CMP-10081,Amazon India,Diwali Campaign,Retail,Instagram,Chennai,Telangana,2025-10-01,2025-11-05,838751.0,625948,67825,6412,364,408408,Neha Kapoor,Active
IND-CMP-10796,BigBasket,Summer Offer,FinTech,Instagram,Kolkata,Madhya Pradesh,2025-02-28,2025-03-16,216947.0,230017,600267,23897,1102,5243316,Neha Kapoor,Active
IND-CMP-10986,Uber India,Festive Sale,Travel,Instagram,Visakhapatnam,Madhya Pradesh,2025-04-30,2025-05-15,491996.0,523193,1614434,1487,206,301172,Neha Kapoor,Completed
IND-CMP-10754,Tata 1mg,Diwali Campaign,Travel,Email,Delhi,Gujarat,2025-04-06,2025-04-30,676556.0,613126,360895,29756,1241,1989323,Rahul Sharma,Paused
IND-CMP-10188,Swiggy,Republic Day Offer,FinTech,LinkedIn,Coimbatore,Uttar Pradesh,2025-03-27,2025-05-09,821515.0,778633,803350,42396,6531,4976622,Anjali Mehta,Paused
IND-CMP-10437,Zomato,Diwali Campaign,FinTech,Facebook Ads,Kolkata,Rajasthan,2025-04-03,2025-04-14,1252841.0,1294945,23238,264,52,217100,Karthik Iyer,Completed
IND-CMP-10631,Byju's,End of Season Sale,Real Estate,Email,Mumbai,Gujarat,2025-07-03,2025-08-05,875226.0,881940,1774212,346031,6151,21399329,Pooja Singh,Completed
IND-CMP-10755,Ola,Independence Day Sale,FinTech,Instagram,Noida,Maharashtra,2025-04-25,2025-05-25,1308707.0,1273375,107515,20782,93,37479,Vikram Patel,Paused
IND-CMP-10777,Flipkart,End of Season Sale,E-commerce,YouTube,Jaipur,Madhya Pradesh,2025-06-23,2025-08-01,1473058.0,1247640,735721,119096,18982,82799484,Amit Verma,Active
IND-CMP-10241,Ola,New Launch,E-commerce,Google Ads,Hyderabad,Delhi,2025-10-23,2025-11-01,1324830.0,1510873,1707562,239201,27677,134150419,Pooja Singh,Completed
IND-CMP-10084,Ajio,Summer Offer,Retail,WhatsApp,Bhopal,Karnataka,2025-10-18,2025-10-29,1377853.0,1560942,1993324,2899,493,2059261,Rohit Gupta,Active
IND-CMP-10906,Tata 1mg,New Launch,Travel,Email,Surat,Andhra Pradesh,2025-04-02,2025-05-09,865022.0,882222,233374,6472,1013,569306,Amit Verma,Completed
IND-CMP-10950,Flipkart,Diwali Campaign,FinTech,LinkedIn,Mumbai,Delhi,2025-09-28,2025-11-07,748993.0,605771,1307596,59542,11470,23467620,Rohit Gupta,Completed
IND-CMP-10542,Meesho,End of Season Sale,EdTech,WhatsApp,Ahmedabad,Kerala,2025-04-17,2025-05-09,920343.0,684506,234210,36407,706,3080278,,Paused
IND-CMP-10245,Uber India,Republic Day Offer,FinTech,Google Ads,Jaipur,Gujarat,2025-05-22,2025-06-03,1189905.0,868284,116230,16891,1331,5823125,Rohit Gupta,Completed
IND-CMP-10576,Uber India,Flash Sale,EdTech,LinkedIn,Delhi,Telangana,2025-02-19,2025-03-15,1285730.0,1435003,1114401,158846,26257,15859228,Karthik Iyer,Active
IND-CMP-10070,Uber India,Festive Sale,Travel,Instagram,Bengaluru ,Madhya Pradesh,2025-03-29,2025-05-03,612729.0,572604,1117388,107752,2323,6076968,Neha Kapoor,Completed
IND-CMP-10708,Nykaa,Flash Sale,Retail,LinkedIn,Visakhapatnam,West Bengal,2025-08-07,2025-09-02,1192521.0,944895,799252,135121,18678,9264288,Vikram Patel,Active
IND-CMP-10277,Ola,Festive Sale,EdTech,Instagram,Coimbatore,Bihar,2025-05-08,2025-06-18,1051075.0,1029488,1072941,197895,30835,72092230,Anjali Mehta,Paused
IND-CMP-10990,Swiggy,New Launch,Real Estate,Instagram,Pune,Punjab,2025-10-22,2025-12-02,1347544.0,1284312,178710,28519,4855,17725605,Amit Verma,Completed
IND-CMP-10629,Ajio,Summer Offer,Real Estate,Facebook Ads,Surat,Andhra Pradesh,2025-02-17,2025-03-29,440759.0,469394,1186104,637,120,331440,Neha Kapoor,Paused
IND-CMP-10830,Meesho,Diwali Campaign,Travel,Google Ads,Jaipur,Haryana,2025-07-10,2025-08-07,1216132.0,1043342,1284720,30399,4182,11228670,Sneha Reddy,Completed
IND-CMP-10433,PhonePe,New Launch,EdTech,LinkedIn,Jaipur,Rajasthan,2025-06-08,2025-06-27,783815.0,733667,523600,32617,6402,4334154,Karthik Iyer,Active
IND-CMP-10887,BigBasket,Flash Sale,Healthcare,Facebook Ads,Jaipur,Kerala,2025-07-27,2025-08-30,1451686.0,1189260,1962712,76286,10690,51932020,Rahul Sharma,Active
IND-CMP-10516,Flipkart,Flash Sale,Retail,facebook ads,Mumbai,West Bengal,2025-06-24,2025-07-25,201560.0,138587,1060378,185962,2132,2068040,Karthik Iyer,Paused
IND-CMP-10458,MakeMyTrip,Festive Sale,Real Estate,Google Ads,Chennai,Madhya Pradesh,2025-07-25,2025-08-08,595734.0,515824,1200550,56071,4256,2702560,Amit Verma,Active
IND-CMP-10636,BigBasket,New Launch,Real Estate,LinkedIn,Kochi,Madhya Pradesh,2025-10-17,2025-11-06,793476.0,790851,271896,40740,3003,7942935,Anjali Mehta,Completed
IND-CMP-10227,Paytm,New Launch,Travel,Google Ads,Indore,Bihar,2025-08-01,2025-08-29,200857.0,222156,302620,11900,2359,6329197,Neha Kapoor,Completed
IND-CMP-10106,BigBasket,Festive Sale,EdTech,Google Ads,,Andhra Pradesh,2025-04-16,2025-05-09,1249436.0,1254487,699511,55982,1055,4670485,Rohit Gupta,Active
IND-CMP-10886,Flipkart,Back to School,EdTech,LinkedIn,Bhopal,Delhi,2025-01-13,2025-02-15,838181.0,659135,1673078,167941,12858,13128018,,Active
IND-CMP-10728,Nykaa,End of Season Sale,FinTech,Facebook Ads,Noida,West Bengal,2025-01-15,2025-02-19,738454.0,781661,1986113,363585,12184,28668952,Rahul Sharma,Active
IND-CMP-10097,Uber India,Diwali Campaign,Healthcare,Email,Bhopal,Gujarat,2025-10-01,2025-10-17,510154.0,565694,447089,11941,2167,7103426,Rahul Sharma,Active
IND-CMP-10254,PhonePe,Republic Day Offer,Retail,Instagram,Lucknow,Andhra Pradesh,2025-03-27,2025-04-14,1429470.0,1299336,843383,47091,374,1083478,Vikram Patel,Paused
IND-CMP-10713,Ajio,Back to School,Real Estate,YouTube,Coimbatore,Haryana,2025-09-22,2025-10-01,474515.0,382434,1607427,171718,19336,30357520,Neha Kapoor,Completed
IND-CMP-10934,Ola,Back to School,Real Estate,LinkedIn,Kochi,West Bengal,2025-04-25,2025-06-01,95549.0,61388,1835560,5895,33,82896,Neha Kapoor,Completed
IND-CMP-10346,PhonePe,New Launch,EdTech,WhatsApp,Pune,Maharashtra,2025-08-28,2025-10-07,385395.0,324527,53658,9868,169,568685,Vikram Patel,Paused
IND-CMP-10033,Swiggy,Back to School,Healthcare,WhatsApp,Indore,Delhi,2025-10-24,2025-11-29,1372419.0,1085820,431431,38046,3282,13541532,Pooja Singh,Active
IND-CMP-10005,Uber India,New Launch,E-commerce,LinkedIn,Visakhapatnam,Andhra Pradesh,2025-04-09,2025-05-04,338021.0,286993,1191910,144583,16044,30772392,Vikram Patel,Paused
IND-CMP-10233,Tata 1mg,Summer Offer,FinTech,Facebook Ads,Mumbai,Kerala,2025-03-12,2025-04-16,175072.0,132243,1411602,244762,41825,51444750,Anjali Mehta,Paused
IND-CMP-10679,Ola,End of Season Sale,Travel,YouTube,Noida,West Bengal,2025-07-27,2025-09-09,191439.0,214549,1316429,199667,21717,23519511,Karthik Iyer,Paused
IND-CMP-10640,Swiggy,End of Season Sale,FinTech,Email,Kochi,Delhi,2025-05-28,2025-06-08,329155.0,323387,338344,28415,3629,7969284,Sneha Reddy,Completed
IND-CMP-10580,MakeMyTrip,Back to School,Travel,YouTube,Hyderabad,Bihar,2025-07-14,2025-08-13,149456.0,110955,1575890,94118,7910,23421510,Rahul Sharma,Completed
IND-CMP-10904,PhonePe,Festive Sale,Travel,YouTube,Nagpur,Kerala,2025-08-08,2025-08-24,667764.0,497087,1194963,94635,1413,902907,Priya Nair,Paused
IND-CMP-10395,Ola,Festive Sale,Travel,LinkedIn,Lucknow,Bihar,2025-09-21,2025-10-17,1375823.0,1400725,397986,54721,8517,29034453,Amit Verma,Paused
IND-CMP-10306,BigBasket,Summer Offer,E-commerce,Instagram,Hyderabad,Gujarat,2025-08-31,2025-10-09,342006.0,261282,1659278,218948,3730,6117200,Sneha Reddy,Active
IND-CMP-10367,Byju's,Independence Day Sale,Retail,Google Ads,Chandigarh,Delhi,2025-08-10,2025-09-05,790233.0,741595,1710560,134545,26125,71660875,Karthik Iyer,Active
IND-CMP-10452,Byju's,Diwali Campaign,Retail,LinkedIn,Delhi,Karnataka,2025-08-30,2025-10-14,899400.0,885175,131468,17532,2195,10511855,Neha Kapoor,Active
IND-CMP-10337,Paytm,Diwali Campaign,FinTech,Instagram,Indore,Bihar,2025-03-24,2025-04-27,623087.0,616896,675874,91353,13305,48190710,Neha Kapoor,Active
IND-CMP-10200,MakeMyTrip,Diwali Campaign,Travel,YouTube,Surat,Uttar Pradesh,2025-07-31,2025-08-29,50851.0,45092,473549,84792,12902,36099796,Sneha Reddy,Active
IND-CMP-10183,Ajio,Festive Sale,EdTech,LinkedIn,Coimbatore,Bihar,2025-05-13,2025-05-25,1140546.0,834911,962086,118826,14713,40504889,Neha Kapoor,Active
IND-CMP-10253,Swiggy,End of Season Sale,Travel,YouTube,Kochi,Kerala,2025-08-15,2025-09-06,843281.0,808532,358329,45243,6995,6386435,Priya Nair,Paused
IND-CMP-10498,BigBasket,Independence Day Sale,EdTech,LinkedIn,Patna,Gujarat,2025-06-22,2025-07-10,1425615.0,1289464,359859,19266,2023,7434525,Priya Nair,Paused
IND-CMP-10178,MakeMyTrip,Independence Day Sale,E-commerce,Facebook Ads,Nagpur,Punjab,2025-04-11,2025-05-10,1459404.0,1550414,472397,73432,12269,39383490,Rohit Gupta,Paused
IND-CMP-10710,Amazon India,Independence Day Sale,EdTech,Email,Bhopal,Karnataka,2025-09-26,2025-10-09,82072.0,69984,1749546,139679,19139,63943399,Neha Kapoor,Completed
IND-CMP-10068,Swiggy,Back to School,Retail,Google Ads,Surat,Tamil Nadu,2025-02-10,2025-02-17,286850.0,204416,109237,19701,2070,1761570,Karthik Iyer,Active
IND-CMP-10965,PhonePe,Republic Day Offer,FinTech,Email,Patna,Telangana,2025-09-24,2025-10-20,763230.0,692590,362626,30529,547,2229572,Rohit Gupta,Completed
IND-CMP-10711,Ola,Summer Offer,Real Estate,LinkedIn,Coimbatore,Kerala,2025-06-15,2025-07-29,268392.0,212405,1670324,323833,26184,55902840,Karthik Iyer,Paused
IND-CMP-10291,Flipkart,Flash Sale,Real Estate,Email,,Karnataka,2025-09-13,2025-10-13,1330991.0,1331391,486430,31412,923,4483934,Amit Verma,Active
IND-CMP-10584,Tata 1mg,Flash Sale,Healthcare,Instagram,Bangalore,Karnataka,2025-05-26,2025-07-07,344858.0,378167,916226,16708,1824,2721408,Priya Nair,Paused
IND-CMP-10443,MakeMyTrip,Flash Sale,Real Estate,Instagram,Surat,Tamil Nadu,2025-08-24,2025-08-31,517463.0,497261,503649,41501,3497,14781819,Vikram Patel,Active
IND-CMP-10004,Ola,Flash Sale,FinTech,Google Ads,Mumbai,Kerala,2025-05-11,2025-06-02,1260888.0,1046355,1967438,364140,54859,151465699,Vikram Patel,Active
IND-CMP-10371,Tata 1mg,Back to School,FinTech,Google Ads,Chandigarh,West Bengal,2025-03-02,2025-03-26,683950.0,566757,1053450,37650,5796,23259348,Rahul Sharma,Paused
IND-CMP-10372,Uber India,Flash Sale,E-commerce,LinkedIn,,West Bengal,2025-01-09,2025-01-24,1430418.0,1124144,1833240,298622,51105,97508340,Priya Nair,Active
IND-CMP-10821,Flipkart,Diwali Campaign,E-commerce,Google Ads,Delhi,Gujarat,2025-05-21,2025-06-19,1380133.0,975116,864527,57938,6804,23984100,Anjali Mehta,Completed
IND-CMP-10553,Amazon India,Flash Sale,FinTech,YouTube,Nagpur,Uttar Pradesh,2025-09-26,2025-11-10,168669.0,136740,902821,130111,4418,12591300,Anjali Mehta,Active
IND-CMP-10053,Zomato,Independence Day Sale,E-commerce,Email,Patna,Haryana,2025-07-08,2025-08-12,219572.0,192173,1987401,48977,9377,41165030,Anjali Mehta,Active
IND-CMP-10117,MakeMyTrip,Flash Sale,FinTech,Email,Patna,Andhra Pradesh,2025-07-26,2025-08-10,244887.0,186681,804763,67076,11184,12582000,Vikram Patel,Completed
IND-CMP-10215,Tata 1mg,New Launch,E-commerce,Instagram,Kochi,Kerala,2025-04-21,2025-05-26,1307843.0,1338952,983097,136024,4675,2085050,Pooja Singh,Completed
IND-CMP-10888,Uber India,Festive Sale,Real Estate,YouTube,Chennai,Telangana,2025-08-07,2025-08-18,484105.0,519421,710591,58257,9292,42529484,Neha Kapoor,Paused
IND-CMP-10072,Flipkart,Festive Sale,E-commerce,Facebook Ads,Ahmedabad,Gujarat,2025-09-21,2025-10-04,981516.0,875126,1981496,307461,28151,74318640,Vikram Patel,Paused
IND-CMP-10960,Nykaa,Festive Sale,Travel,YouTube,Chennai,Karnataka,2025-05-02,2025-06-14,1066680.0,726137,1516166,275527,45202,198481982,Amit Verma,Completed
