campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status,city_is_null,campaign_manager_is_null,roi_pct
IND-CMP-10545,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,Email,Mumbai,Kerala,2025-07-11,2025-07-27,908278.0,827818,1801649,116551,5113,3977914,Vikram Patel,Paused,0,0,480.5300198835976
IND-CMP-10062,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Retail,LinkedIn,Chandigarh,Telangana,2025-04-20,2025-05-24,1202214.0,1224974,1292555,119173,23536,78163056,Rahul Sharma,Paused,0,0,6380.79306173029
IND-CMP-10833,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Travel,Facebook Ads,Pune,Punjab,2025-09-26,2025-10-31,220796.0,209308,281549,49928,2197,7197372,Amit Verma,Paused,0,0,3438.65117434594
IND-CMP-10017,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,E-commerce,Email,Chennai,Punjab,2025-04-10,2025-05-15,239902.0,196385,502549,40602,943,3194884,Sneha Reddy,Paused,0,0,1626.8472643022633
IND-CMP-10124,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Healthcare,Instagram,Visakhapatnam,Gujarat,2025-09-03,2025-09-23,183844.0,178805,121212,1872,24,8328,Vikram Patel,Active,0,0,4.657587875059422
IND-CMP-10021,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,E-commerce,LinkedIn,Chennai,Delhi,2025-10-14,2025-11-05,173665.0,154307,1335086,214256,30078,91497276,Sneha Reddy,Completed,0,0,59295.6094020362
IND-CMP-10366,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,Instagram,Hyderabad,Maharashtra,2025-04-30,2025-06-13,248360.0,268380,948133,164867,11463,40613409,Rahul Sharma,Active,0,0,15132.800134138162
IND-CMP-10006,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,Google Ads,Lucknow,Madhya Pradesh,2025-05-14,2025-06-17,631234.0,604765,1706550,89136,16885,30561850,Pooja Singh,Paused,0,0,5053.5083875554965
IND-CMP-10341,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,Google Ads,Patna,Maharashtra,2025-07-27,2025-09-10,317487.0,282220,1342014,40970,7250,6249500,Rahul Sharma,Paused,0,0,2214.4072000566935
IND-CMP-10985,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,Facebook Ads,Kolkata,Punjab,2025-10-10,2025-10-20,68149.0,43713,855958,146532,12985,30891315,Anjali Mehta,Paused,0,0,70668.48534760826
IND-CMP-10665,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Healthcare,Facebook Ads,Chandigarh,Andhra Pradesh,2025-04-03,2025-05-04,1400645.0,1269390,1320175,70969,4106,9566980,Rohit Gupta,Paused,0,0,753.667509591221
IND-CMP-10041,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Travel,Google Ads,Coimbatore,West Bengal,2025-06-18,2025-07-31,564894.0,585314,1111150,50876,7175,7282625,Priya Nair,Active,0,0,1244.2253217930888
IND-CMP-10739,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Travel,YouTube,Jaipur,West Bengal,2025-06-07,2025-06-15,119837.0,115300,297106,24893,2342,6419422,Vikram Patel,Active,0,0,5567.581960104077
IND-CMP-10668,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Travel,Email,Noida,Punjab,2025-01-09,2025-01-30,555144.0,420922,1461363,181510,25198,55385204,Anjali Mehta,Active,0,0,13158.068240671668
IND-CMP-10831,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,EdTech,Email,Bangalore,Kerala,2025-10-07,2025-11-03,105910.0,106925,736693,17413,1252,3540656,Karthik Iyer,Completed,0,0,3311.3453355155484
IND-CMP-10377,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,facebook ads,Noida,Tamil Nadu,2025-08-29,2025-10-04,471093.0,300889,392613,21116,992,4775488,Rahul Sharma,Paused,0,0,1587.1261495102844
IND-CMP-10752,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,LinkedIn,Bhopal,Haryana,2025-05-26,2025-07-07,905007.0,672518,289460,32359,1569,6385830,Priya Nair,Completed,0,0,949.5403840492
IND-CMP-10023,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,EdTech,Facebook Ads,Coimbatore,Maharashtra,2025-07-19,2025-08-30,1482900.0,1320570,1141617,134535,20633,54409221,Amit Verma,Completed,0,0,4120.131534110271
IND-CMP-10267,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,E-commerce,Facebook Ads,Kolkata,Telangana,2025-09-23,2025-10-01,1220550.0,1145852,91173,17420,3256,3067152,Karthik Iyer,Paused,0,0,267.674359341346
IND-CMP-10942,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Real Estate,WhatsApp,Lucknow,Telangana,2025-05-09,2025-05-17,479501.0,430852,365736,48845,5168,10346336,Vikram Patel,Completed,0,0,2401.3665945614734
IND-CMP-10538,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Retail,Email,Hyderabad,Kerala,2025-09-12,2025-10-13,821721.0,696597,1255300,164844,1980,2205720,Rohit Gupta,Completed,0,0,316.642190534843
IND-CMP-10120,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Healthcare,Google Ads,Patna,Tamil Nadu,2025-01-26,2025-02-16,1180393.0,1144539,637861,5505,1083,2855871,Pooja Singh,Completed,0,0,249.52151040724692
IND-CMP-10179,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,EdTech,Google Ads,Jaipur,Telangana,2025-01-06,2025-01-18,1151854.0,1241469,1860639,3445,134,171788,Pooja Singh,Completed,0,0,13.837478019990835
IND-CMP-10744,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Healthcare,YouTube,Kochi,Maharashtra,2025-10-28,2025-11-30,1418186.0,1501136,1854752,38165,5432,25112136,Anjali Mehta,Completed,0,0,1672.8754756397823
IND-CMP-10637,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Healthcare,WhatsApp,Kochi,Kerala,2025-09-29,2025-10-26,1316957.0,978724,1679325,218479,18600,7291200,Sneha Reddy,Paused,0,0,744.9699813226201
IND-CMP-10340,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,Facebook Ads,Bangalore,Rajasthan,2025-05-03,2025-06-07,890952.0,757943,382165,39273,1780,5183360,Anjali Mehta,Completed,0,0,683.8720062062714
IND-CMP-10806,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,FinTech,Instagram,Kolkata,Telangana,2025-02-20,2025-03-05,690519.0,428626,1763974,267489,7716,25701996,Sneha Reddy,Completed,0,0,5996.368862364859
IND-CMP-10418,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Travel,LinkedIn,Coimbatore,Haryana,2025-01-04,2025-01-17,638821.0,700227,192267,20879,3949,12703933,Sneha Reddy,Completed,0,0,1814.2592330772736
IND-CMP-10558,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,Google Ads,Visakhapatnam,Telangana,2025-02-14,2025-03-17,242096.0,180359,905351,93334,601,492219,Priya Nair,Completed,0,0,272.9106947809646
IND-CMP-10223,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,E-commerce,YouTube,Chennai,Karnataka,2025-06-12,2025-06-23,757001.0,462551,1798721,111543,7931,35784672,Amit Verma,Completed,0,0,7736.373286405174
IND-CMP-10329,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Real Estate,YouTube,Chennai,Gujarat,2025-04-04,2025-04-21,181467.0,120064,1996803,125854,12784,62168592,Vikram Patel,Active,0,0,51779.544243070355
IND-CMP-10922,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Retail,Facebook Ads,Jaipur,Madhya Pradesh,2025-06-19,2025-06-26,882597.0,807730,979499,141799,26048,111016576,Rohit Gupta,Paused,0,0,13744.268010349992
IND-CMP-10193,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,E-commerce,Facebook Ads,Hyderabad,Gujarat,2025-02-08,2025-03-09,1052838.0,663016,124475,12360,36,145368,Pooja Singh,Active,0,0,21.925262738757436
IND-CMP-10019,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Retail,LinkedIn,Kolkata,Haryana,2025-10-13,2025-10-25,315284.0,361139,19764,3716,99,56331,Karthik Iyer,Completed,0,0,15.598149189093396
IND-CMP-10324,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Healthcare,Email,Delhi,Haryana,2025-10-25,2025-11-02,1228257.0,1179861,328008,27097,2267,9052131,Karthik Iyer,Completed,0,0,767.2201216923011
IND-CMP-10931,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Retail,Facebook Ads,Bhopal,Karnataka,2025-04-11,2025-05-10,1373713.0,1292092,197905,5150,962,3451656,Neha Kapoor,Active,0,0,267.137015011315
IND-CMP-10660,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,FinTech,Instagram,Indore,Gujarat,2025-05-06,2025-05-23,1471986.0,972788,1122410,147078,1410,3783030,Vikram Patel,Active,0,0,388.8853480922873
IND-CMP-10174,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,Instagram,Bangalore,Karnataka,2025-07-04,2025-07-17,813058.0,784473,115693,20400,2825,2969075,Rahul Sharma,Paused,0,0,378.48020263285036
IND-CMP-10948,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Healthcare,WhatsApp,Bhopal,Gujarat,2025-06-09,2025-06-30,848246.0,670364,967007,67131,11560,47904640,Vikram Patel,Active,0,0,7146.063929447286
IND-CMP-10058,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,WhatsApp,Hyderabad,Karnataka,2025-03-01,2025-03-11,1389984.0,1549046,978168,171283,11328,37473024,Amit Verma,Paused,0,0,2419.103370719785
IND-CMP-10260,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,Google Ads,Patna,Gujarat,2025-09-08,2025-10-08,1359744.0,934304,479750,73184,8709,22155696,Amit Verma,Paused,0,0,2371.3583587354865
IND-CMP-10681,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,E-commerce,WhatsApp,Kolkata,Gujarat,2025-07-02,2025-08-04,1238264.0,791649,1309425,52864,1108,1293036,Karthik Iyer,Active,0,0,163.3345080963912
IND-CMP-10717,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,Google Ads,Ahmedabad,Bihar,2025-05-29,2025-06-11,1400528.0,1219912,804413,121857,22861,8687180,Pooja Singh,Completed,0,0,712.1153001200087
IND-CMP-10383,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Healthcare,YouTube,Chennai,West Bengal,2025-03-22,2025-04-11,529393.0,398696,596711,10587,97,184979,Vikram Patel,Active,0,0,46.39600096313984
IND-CMP-10840,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,LinkedIn,Delhi,Madhya Pradesh,2025-08-27,2025-09-25,786918.0,873168,494378,59694,8111,6099472,Sneha Reddy,Active,0,0,698.545068073956
IND-CMP-10425,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,FinTech,WhatsApp,Kochi,Telangana,2025-07-06,2025-07-30,403401.0,326515,82238,11820,466,959960,Neha Kapoor,Completed,0,0,294.00180696139535
IND-CMP-10695,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,FinTech,YouTube,Lucknow,Punjab,2025-10-27,2025-11-17,393549.0,371504,1630766,24902,872,2991832,Vikram Patel,Completed,0,0,805.3296868943537
IND-CMP-10271,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,FinTech,Google Ads,Mumbai,Maharashtra,2025-05-29,2025-06-21,1287489.0,1366990,1636941,22187,1767,5161407,,Active,0,1,377.57459820481495
IND-CMP-10385,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,EdTech,WhatsApp,Kolkata,Rajasthan,2025-04-11,2025-04-22,315843.0,359733,1446343,273328,51143,213624311,Karthik Iyer,Paused,0,0,59384.12961835584
IND-CMP-10465,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Healthcare,Instagram,Mumbai,Karnataka,2025-02-24,2025-03-16,446043.0,499715,1115108,16970,1996,3319348,Neha Kapoor,Completed,0,0,664.2482214862472
IND-CMP-10310,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,LinkedIn,Surat,Maharashtra,2025-07-13,2025-08-04,1224941.0,1086635,438210,67493,1638,2932020,Anjali Mehta,Active,0,0,269.82565442858
IND-CMP-10614,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Retail,WhatsApp,Noida,Rajasthan,2025-01-09,2025-02-23,1240566.0,1398803,440180,20727,3190,2427590,Anjali Mehta,Paused,0,0,173.54766897125614
IND-CMP-10029,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Real Estate,Facebook Ads,Pune,Delhi,2025-01-25,2025-03-10,1497645.0,1428959,736015,71819,4317,11146494,Karthik Iyer,Completed,0,0,780.0429543464859
IND-CMP-10726,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,Facebook Ads,Visakhapatnam,Kerala,2025-09-18,2025-10-19,407309.0,437639,386863,6385,352,1641376,Karthik Iyer,Active,0,0,375.05249760647473
IND-CMP-10914,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,E-commerce,Instagram,Bhopal,Haryana,2025-02-21,2025-03-12,365232.0,260088,19717,1294,223,899582,Karthik Iyer,Completed,0,0,345.8760111962105
IND-CMP-10363,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,EdTech,Instagram,Delhi,Kerala,2025-01-03,2025-02-11,1291320.0,1398564,175053,8562,1023,2020425,Vikram Patel,Active,0,0,144.46425047405768
IND-CMP-10138,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Healthcare,WhatsApp,Hyderabad,Kerala,2025-06-23,2025-07-06,868951.0,715485,527674,52948,1482,958854,Karthik Iyer,Paused,0,0,134.01454957126984
IND-CMP-10720,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,FinTech,Facebook Ads,Coimbatore,Bihar,2025-09-18,2025-11-02,355533.0,351603,1813519,292881,54942,195318810,Rohit Gupta,Active,0,0,55550.95093045281
IND-CMP-10997,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,E-commerce,WhatsApp,Jaipur,Kerala,2025-07-12,2025-07-22,1060430.0,1139150,1338407,166461,183,483669,Sneha Reddy,Active,0,0,42.4587631128473
IND-CMP-10647,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,E-commerce,Google Ads,Surat,West Bengal,2025-04-23,2025-05-22,1360877.0,1089430,1792107,311083,36601,56658348,Sneha Reddy,Completed,0,0,5200.733227467575
IND-CMP-10214,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Retail,Instagram,Indore,Haryana,2025-10-12,2025-11-25,853433.0,600936,313545,647,126,291060,Neha Kapoor,Active,0,0,48.43444227005871
IND-CMP-10037,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,EdTech,Facebook Ads,Indore,Andhra Pradesh,2025-05-24,2025-06-06,711726.0,435710,480911,16736,2946,9801342,Pooja Singh,Active,0,0,2249.5104542011886
IND-CMP-10353,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,EdTech,YouTube,Bengaluru ,Maharashtra,2025-04-07,2025-04-24,606739.0,646967,1455043,112158,10321,46382574,Vikram Patel,Active,0,0,7169.233361206986
IND-CMP-10563,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Retail,Google Ads,Kolkata,Bihar,2025-05-29,2025-06-27,223641.0,-5000,1520360,296634,39059,181429055,Neha Kapoor,Paused,0,0,-3628581.1
IND-CMP-10300,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Real Estate,Instagram,Delhi,Haryana,2025-04-07,2025-05-14,1176802.0,1143551,1779298,95057,14206,26224276,Karthik Iyer,Completed,0,0,2293.231871599955
IND-CMP-10504,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,E-commerce,Email,Ahmedabad,Andhra Pradesh,2025-09-27,2025-10-20,943655.0,666707,887073,18892,1309,5944169,Priya Nair,Paused,0,0,891.5714099296994
IND-CMP-10784,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,FinTech,Instagram,Kochi,Andhra Pradesh,2025-01-31,2025-03-09,178785.0,195415,1859301,300631,1325,2851400,Karthik Iyer,Completed,0,0,1459.1510375355015
IND-CMP-10280,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Travel,WhatsApp,Kochi,Maharashtra,2025-04-23,2025-05-09,332337.0,327434,395617,77664,9682,30779078,Amit Verma,Paused,0,0,9400.086124226562
IND-CMP-10749,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,EdTech,LinkedIn,Bangalore,Punjab,2025-08-20,2025-09-02,240083.0,249530,1443048,243912,45529,131032462,Rohit Gupta,Completed,0,0,52511.70680880055
IND-CMP-10278,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,Facebook Ads,Visakhapatnam,West Bengal,2025-04-22,2025-06-05,1049630.0,996997,1529351,36457,7021,7498428,Anjali Mehta,Paused,0,0,752.101360385237
IND-CMP-10929,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Real Estate,Facebook Ads,Delhi,Haryana,2025-03-23,2025-04-07,1222903.0,750145,1905707,76088,9457,34555878,Pooja Singh,Paused,0,0,4606.559798438968
IND-CMP-10591,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Real Estate,Facebook Ads,Visakhapatnam,Delhi,2025-03-21,2025-04-23,265478.0,282233,1028604,49031,6166,3958572,Priya Nair,Active,0,0,1402.5900585686295
IND-CMP-10853,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Healthcare,YouTube,Nagpur,Punjab,2025-04-30,2025-05-20,422335.0,301240,1835888,96817,14708,57508280,Priya Nair,Paused,0,0,19090.519187358917
IND-CMP-10508,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Real Estate,Instagram,Kolkata,Punjab,2025-10-19,2025-11-02,420864.0,289264,1551329,186456,22137,88370904,Priya Nair,Active,0,0,30550.25997013109
IND-CMP-10507,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Real Estate,WhatsApp,Chandigarh,Bihar,2025-01-06,2025-02-03,777111.2328358209,1258577,420106,82166,11018,3481688,Rahul Sharma,Active,0,0,276.63686846335185
IND-CMP-10167,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Real Estate,Facebook Ads,Visakhapatnam,Rajasthan,2025-03-22,2025-04-28,157714.0,163906,528453,54018,1417,2237443,Karthik Iyer,Active,0,0,1365.0769343404147
IND-CMP-10429,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,Email,Kochi,Madhya Pradesh,2025-07-22,2025-08-06,777111.2328358209,979692,898092,71217,6590,15776460,Anjali Mehta,Completed,0,0,1610.3489668181428
